23,5,424.37,95.0,219.73000000000002,94.99000000000001,1,1,1.0
23,6,11.2,206.7,214.0,143.28000000000003,1,1,1.0
24,1,308.08,0.0,399.11000000000007,113.6,1,1,1.0
24,3,90.78,0.95,233.34,62.69,1,1,1.0
24,5,403.27,87.55,201.73000000000002,95.00000000000001,1,1,1.0
24,6,30.4,213.5,244.46,156.33999999999997,1,1,1.0
25,1,308.27,0.0,399.11,113.6,1,1,1.0
25,3,90.85,0.94,233.34,62.690000000000005,1,1,1.0
25,5,376.57,85.7,196.72999999999996,88.77,1,1,1.0
25,6,55.23,225.3,244.45000000000002,165.01999999999998,1,1,1.0
26,1,308.47,0.0,399.1,113.6,1,1,1.0
26,3,90.92,0.92,233.33999999999997,62.69,1,1,1.0
26,5,349.9,83.8,193.0,84.50000000000001,1,1,1.0
26,6,86.9,233.4,258.09000000000003,173.05999999999997,1,1,1.0
27,1,308.66,0.0,399.09999999999997,113.6,1,1,1.0
27,3,90.99,0.91,233.32999999999998,62.690000000000005,1,1,1.0
27,5,330.04,78.8,179.95999999999998,80.19000000000001,1,1,1.0
27,6,111.1,250.2,277.96000000000004,184.81,1,1,1.0
28,1,308.85,0.0,399.1,113.6,1,1,1.0
28,3,91.06,0.9,233.32999999999998,62.690000000000005,1,1,1.0
28,5,308.31,73.84,175.58999999999997,80.19,1,1,1.0
28,6,111.1,257.0,327.0,201.0,1,1,1.0
29,1,309.04,0.0,399.09999999999997,113.6,1,1,1.0
29,3,91.13,0.88,233.32999999999998,62.69,1,1,1.0
29,5,286.59,70.73,175.59000000000003,80.18999999999998,1,1,1.0
29,6,172.55,270.0,327.0,217.79000000000002,1,1,1.0
29,7,911.06,183.12,48.940000000000055,63.31,1,1,1.0
30,1,309.23,0.0,399.1,113.6,1,1,1.0
30,3,91.2,0.87,233.32999999999998,62.690000000000005,1,1,1.0
30,5,267.97,68.87,164.42999999999995,80.19,1,1,1.0
30,6,203.6,283.7,358.6,238.90000000000003,1,1,1.0
30,7,861.4,168.2,98.60000000000002,78.23000000000002,1,1,1.0
31,1,309.42,0.0,399.09999999999997,113.6,1,1,1.0
31,3,91.27,0.85,233.33000000000004,62.69,1,1,1.0
31,5,248.11,58.32,164.43,80.19,1,1,1.0
31,6,248.9,303.56,381.58000000000004,236.44,1,1,1.0
31,7,818.0,159.5,142.0,86.93,1,1,1.0
32,1,309.61,0.0,399.1,113.6,1,1,1.0
32,3,91.34,0.84,233.33,62.69,1,1,1.0
32,5,227.0,52.73,157.60000000000002,80.19,1,1,1.0
32,6,299.2,303.56,408.2,236.44,1,1,1.0
32,7,767.7,140.3,192.29999999999995,106.13,1,1,1.0
33,1,309.8,0.0,399.10999999999996,113.6,1,1,1.0
33,3,91.41,0.83,233.33,62.690000000000005,1,1,1.0
33,5,215.21,52.11,148.89000000000001,80.19000000000001,1,1,1.0
33,6,351.3,340.8,417.49999999999994,199.2,1,1,1.0
33,7,724.9,129.1,235.10000000000002,117.33000000000001,1,1,1.0
34,1,309.99,0.0,399.11,113.6,1,1,1.0
34,3,91.47,0.81,233.34,62.69,1,1,1.0
34,5,195.35,47.76,148.89000000000001,80.19,1,1,1.0
34,6,399.1,368.7,439.19999999999993,171.3,1,1,1.0
34,7,685.8,120.4,261.20000000000005,114.9,1,1,1.0
35,1,310.18,0.0,399.10999999999996,113.6,1,1,1.0
35,3,91.54,0.8,233.33999999999997,62.690000000000005,1,1,1.0
35,5,177.97,47.14,145.83,80.19,1,1,1.0
35,6,468.62,372.42,439.20000000000005,167.57999999999998,1,1,1.0
35,7,647.32,112.95,246.27999999999997,109.35000000000001,1,1,1.0
36,1,310.38,0.0,399.1,113.6,1,1,1.0
36,3,91.61,0.79,233.32999999999998,62.69,1,1,1.0
36,5,168.04,42.18,137.06000000000003,80.19,1,1,1.0
36,6,541.9,420.2,403.15999999999997,119.80000000000001,1,1,1.0
36,7,610.7,99.92,237.58999999999992,109.35000000000001,1,1,1.0
37,1,310.57,0.0,399.09999999999997,113.6,1,1,1.0
37,3,91.68,0.77,233.32999999999998,62.69,1,1,1.0
37,5,150.66,46.5,137.06000000000003,69.0,1,1,1.0
37,6,621.97,441.3,338.03,98.69999999999999,1,1,1.0
37,7,572.22,96.8,227.07999999999993,106.26,1,1,1.0
38,1,310.76,0.0,399.1,113.6,1,1,1.0
38,3,91.75,0.76,233.32999999999998,62.690000000000005,1,1,1.0
38,5,138.87,46.5,129.02999999999997,69.0,1,1,1.0
38,6,733.07,471.1,226.92999999999995,68.89999999999998,1,1,1.0
38,7,541.2,91.2,218.38,101.30999999999999,1,1,1.0
39,1,310.95,0.0,399.09999999999997,113.6,1,1,1.0
39,3,91.82,0.74,233.32999999999998,62.69,1,1,1.0
39,5,127.7,39.1,124.10000000000001,68.33000000000001,1,1,1.0
39,6,847.3,515.8,112.70000000000005,24.200000000000045,1,1,1.0
39,7,508.92,88.7,210.28000000000003,95.11999999999999,1,1,1.0
40,1,311.14,0.0,399.1,113.6,1,1,1.0
40,3,91.89,0.73,233.33000000000004,62.690000000000005,1,1,1.0
40,5,110.32,41.6,124.1,61.49,1,1,1.0
40,7,477.27,82.49,210.26999999999998,95.12000000000002,1,1,1.0
41,1,311.33,0.0,399.09999999999997,113.6,1,1,1.0
41,3,91.96,0.72,233.33000000000004,62.69,1,1,1.0
41,5,98.52,39.74,120.98,61.48,1,1,1.0
41,7,441.88,76.29,210.27999999999997,95.11,1,1,1.0
42,1,311.52,0.0,399.1,113.6,1,1,1.0
42,3,92.03,0.7,233.33,62.69,1,1,1.0
42,5,85.49,35.39,120.31000000000002,61.489999999999995,1,1,1.0
42,7,418.9,72.56,196.60000000000002,90.13999999999999,1,1,1.0
43,1,311.71,0.0,399.11000000000007,113.6,1,1,1.0
43,3,92.1,0.69,233.33,62.690000000000005,1,1,1.0
43,5,76.2,33.53,112.21999999999998,61.489999999999995,1,1,1.0
43,7,392.2,67.6,188.50000000000006,87.65,1,1,1.0
44,1,311.9,0.0,399.11,113.6,1,1,1.0
44,3,92.16,0.68,233.34,62.69,1,1,1.0
44,5,61.9,33.53,111.6,61.489999999999995,1,1,1.0
44,7,369.86,62.63,179.84000000000003,87.66,1,1,1.0
45,1,312.09,0.0,399.11000000000007,113.6,1,1,1.0
45,3,92.23,0.66,233.33999999999997,62.690000000000005,1,1,1.0
45,5,51.97,33.53,111.6,61.489999999999995,1,1,1.0
45,7,343.2,55.81,172.97999999999996,87.65,1,1,1.0
46,1,311.56,0.0,399.09999999999997,113.52,1,1,1.0
46,3,92.3,0.65,233.32999999999998,62.690000000000005,1,1,1.0
46,5,43.9,31.67,101.0,56.53,1,1,1.0
46,7,319.61,52.08,172.97999999999996,87.64999999999999,1,1,1.0
47,1,311.02,0.0,399.1,113.43,1,1,1.0
47,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
47,5,33.97,31.05,101.0,50.95,1,1,1.0
47,7,305.34,52.08,157.46000000000004,84.52,1,1,1.0
48,1,310.48,0.0,399.1,113.35,1,1,1.0
48,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
48,5,23.42,29.19,101.0,50.95,1,1,1.0
48,7,276.78,50.84,157.47000000000003,84.52000000000001,1,1,1.0
49,1,309.94,0.0,399.10999999999996,113.27,1,1,1.0
49,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
49,5,15.35,27.32,97.25,50.96,1,1,1.0
49,7,258.78,47.12,157.47000000000003,84.50999999999999,1,1,1.0
50,1,309.4,0.0,399.11,113.19,1,1,1.0
50,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
50,5,2.31,24.84,97.25,50.95,1,1,1.0
50,7,233.34,40.29,157.46,84.52000000000001,1,1,1.0
51,1,308.87,0.0,399.1,113.1,1,1,1.0
51,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
51,5,2.31,24.84,86.69,50.95,1,1,1.0
51,7,216.58,34.7,157.46,84.52,1,1,1.0
52,1,308.33,0.0,399.09999999999997,113.02,1,1,1.0
52,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
52,5,2.31,22.4,77.39,50.9,1,1,1.0
52,7,212.85,39.04,131.35,84.52000000000001,1,1,1.0
53,1,307.79,0.0,399.09999999999997,112.94,1,1,1.0
53,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
53,5,2.31,22.4,66.78999999999999,50.9,1,1,1.0
53,7,194.23,37.18,131.35,84.52000000000001,1,1,1.0
54,1,307.25,0.0,399.1,112.86,1,1,1.0
54,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
54,5,1.07,16.81,58.73,50.89999999999999,1,1,1.0
54,7,179.96,37.18,123.23999999999998,84.52000000000001,1,1,1.0
55,1,306.71,0.0,399.11000000000007,112.77,1,1,1.0
55,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
55,5,1.07,16.81,50.33,50.89999999999999,1,1,1.0
55,7,165.68,37.18,123.24000000000001,67.12,1,1,1.0
56,1,306.18,0.0,399.09999999999997,112.69,1,1,1.0
56,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
56,5,1.07,16.81,41.93,50.89999999999999,1,1,1.0
56,7,147.06,37.18,123.24000000000001,62.82,1,1,1.0
57,1,305.64,0.0,399.1,112.61,1,1,1.0
57,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
57,5,1.07,16.81,32.63,50.89999999999999,1,1,1.0
57,7,138.37,37.18,114.53,62.82,1,1,1.0
58,1,305.1,0.0,399.1,112.52,1,1,1.0
58,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
58,5,1.07,16.81,25.83,50.89999999999999,1,1,1.0
58,7,124.1,29.73,114.52000000000001,62.81999999999999,1,1,1.0
59,1,304.56,0.0,399.09999999999997,112.44,1,1,1.0
59,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
59,5,0.0,16.19,21.31,50.900000000000006,1,1,1.0
59,7,107.96,29.73,114.53000000000002,62.81999999999999,1,1,1.0
60,1,304.02,0.0,399.11,112.36,1,1,1.0
60,3,92.37,0.63,233.32999999999998,62.69,1,1,1.0
60,5,0.0,16.19,9.5,50.900000000000006,1,1,1.0
60,7,98.03,29.73,106.47,57.269999999999996,1,1,1.0
